Date,HIGH,LOW,OPEN,CLOSE,COUNT
2019-07-10 17:00:00,2994.34,2989.99,2992.93,2994.16,3600.0
2019-07-10 18:00:00,2997.63,2993.7,2994.17,2996.11,3600.0
2019-07-10 19:00:00,2999.02,2989.96,2996.1,2992.23,3600.0
2019-07-10 20:00:00,2994.21,2989.68,2992.21,2992.83,3600.0
2019-07-10 21:00:00,2993.07,2992.97,2993.01,2993.07,1202.0
2019-07-11 14:00:00,3002.33,2997.21,2999.62,2999.77,1799.0
2019-07-11 15:00:00,3001.18,2992.01,2999.73,2994.39,3600.0
2019-07-11 16:00:00,3001.64,2993.8,2994.39,3001.22,3600.0
2019-07-11 17:00:00,3001.85,2998.92,3001.23,3000.11,3600.0
2019-07-11 18:00:00,3000.45,2989.93,3000.11,2991.87,3600.0
2019-07-11 19:00:00,2995.02,2988.8,2991.87,2994.72,3600.0
2019-07-11 20:00:00,2999.9,2993.95,2994.71,2999.72,3600.0
2019-07-11 21:00:00,2999.91,2999.79,2999.79,2999.91,1202.0
2019-07-12 14:00:00,3006.52,3002.41,3003.36,3004.24,1799.0
2019-07-12 15:00:00,3006.65,3001.87,3004.07,3002.72,3600.0
2019-07-12 16:00:00,3006.95,3001.97,3002.74,3006.14,3600.0
2019-07-12 17:00:00,3007.46,3004.51,3006.15,3007.44,3600.0
2019-07-12 18:00:00,3007.79,3005.69,3007.43,3006.41,3600.0
2019-07-12 19:00:00,3010.01,3006.31,3006.39,3009.88,3600.0
2019-07-12 20:00:00,3013.92,3008.2,3009.89,3013.59,3600.0
2019-07-12 21:00:00,3013.77,3013.58,3013.6,3013.77,1201.0
2019-07-12 22:00:00,3013.77,3013.77,3013.77,3013.77,1.0
2019-07-15 14:00:00,3017.8,3010.57,3017.8,3012.56,1799.0
2019-07-15 15:00:00,3014.72,3010.44,3012.53,3013.26,3600.0
2019-07-15 16:00:00,3013.92,3009.99,3013.27,3010.37,3600.0
2019-07-15 17:00:00,3011.06,3008.77,3010.38,3009.59,3600.0
2019-07-15 18:00:00,3011.8,3008.92,3009.57,3010.86,3600.0
2019-07-15 19:00:00,3014.19,3010.83,3010.86,3012.67,3600.0
2019-07-15 20:00:00,3014.05,3011.0,3012.65,3014.05,3600.0
2019-07-15 21:00:00,3014.31,3014.24,3014.31,3014.3,1201.0
2019-07-15 22:00:00,3014.3,3014.3,3014.3,3014.3,1.0
2019-07-16 14:00:00,3014.33,3010.4,3012.13,3012.83,1799.0
2019-07-16 15:00:00,3015.02,3010.63,3013.0,3013.49,3600.0
2019-07-16 16:00:00,3013.81,3007.22,3013.51,3007.23,3600.0
2019-07-16 17:00:00,3007.97,3001.15,3007.21,3005.13,3600.0
2019-07-16 18:00:00,3009.53,3002.21,3005.2,3002.36,3600.0
2019-07-16 19:00:00,3005.87,3001.17,3002.35,3004.42,3600.0
2019-07-16 20:00:00,3007.82,3003.44,3004.41,3003.51,3600.0
2019-07-16 21:00:00,3004.05,3003.85,3003.9,3004.04,1201.0
2019-07-16 22:00:00,3004.04,3004.04,3004.04,3004.04,1.0
2019-07-17 14:00:00,3005.26,3000.9,3005.1,3001.95,1799.0
2019-07-17 15:00:00,3002.88,2989.97,3002.01,2993.31,3600.0
2019-07-17 16:00:00,2998.95,2993.27,2993.29,2997.53,3600.0
2019-07-17 17:00:00,2997.8,2994.48,2997.53,2995.89,3600.0
2019-07-17 18:00:00,2997.67,2994.23,2995.92,2996.38,3600.0
2019-07-17 19:00:00,2996.42,2991.26,2996.38,2992.59,3600.0
2019-07-17 20:00:00,2993.09,2984.51,2992.57,2984.66,3600.0
2019-07-17 21:00:00,2984.49,2984.25,2984.25,2984.42,1201.0
2019-07-17 22:00:00,2984.42,2984.42,2984.42,2984.42,1.0
2019-07-18 14:00:00,2983.02,2977.02,2978.87,2981.82,1799.0
2019-07-18 15:00:00,2987.26,2979.63,2981.87,2984.72,3600.0
2019-07-18 16:00:00,2985.5,2973.09,2984.74,2974.78,3600.0
2019-07-18 17:00:00,2982.44,2974.37,2974.78,2980.69,3600.0
2019-07-18 18:00:00,2984.15,2980.49,2980.69,2982.7,3600.0
2019-07-18 19:00:00,2995.26,2982.63,2982.7,2995.21,3600.0
2019-07-18 20:00:00,2998.28,2990.02,2995.2,2995.04,3600.0
2019-07-18 21:00:00,2995.11,2994.97,2994.97,2995.11,1201.0
2019-07-18 22:00:00,2995.11,2995.11,2995.11,2995.11,1.0
2019-07-19 14:00:00,3006.02,3000.23,3004.26,3002.26,1799.0
2019-07-19 15:00:00,3003.38,2995.18,3002.27,2997.64,3600.0
2019-07-19 16:00:00,3000.93,2990.86,2997.65,2993.49,3600.0
2019-07-19 17:00:00,3000.0,2993.49,2993.51,2999.15,3600.0
2019-07-19 18:00:00,2999.33,2993.46,2999.15,2995.92,3600.0
2019-07-19 19:00:00,2998.19,2985.58,2995.96,2988.88,3600.0
2019-07-19 20:00:00,2988.88,2975.86,2988.87,2976.75,3600.0
2019-07-19 21:00:00,2976.86,2976.61,2976.86,2976.61,1201.0
2019-07-19 22:00:00,2976.61,2976.61,2976.61,2976.61,1.0
2019-07-22 14:00:00,2987.25,2979.96,2981.93,2986.83,1799.0
2019-07-22 15:00:00,2987.17,2976.72,2986.77,2978.87,3600.0
2019-07-22 16:00:00,2983.16,2976.65,2978.89,2982.51,3600.0
2019-07-22 17:00:00,2986.54,2979.48,2982.5,2985.92,3600.0
2019-07-22 18:00:00,2986.79,2983.87,2985.92,2986.46,3600.0
2019-07-22 19:00:00,2987.03,2983.48,2986.45,2985.64,3600.0
2019-07-22 20:00:00,2990.71,2982.5,2985.64,2984.89,3600.0
2019-07-22 21:00:00,2985.11,2985.0,2985.03,2985.03,1201.0
2019-07-22 22:00:00,2985.03,2985.03,2985.03,2985.03,1.0
2019-07-23 14:00:00,2996.75,2991.3,2994.74,2992.06,1799.0
2019-07-23 15:00:00,2995.7,2988.56,2992.09,2994.54,3600.0
2019-07-23 16:00:00,2994.74,2989.21,2994.49,2990.43,3600.0
2019-07-23 17:00:00,2994.73,2988.57,2990.42,2994.44,3600.0
2019-07-23 18:00:00,3004.14,2993.36,2994.45,3003.22,3600.0
2019-07-23 19:00:00,3004.49,3000.47,3003.23,3004.03,3600.0
2019-07-23 20:00:00,3005.9,3001.51,3004.01,3005.53,3600.0
2019-07-23 21:00:00,3005.61,3005.42,3005.61,3005.47,1202.0
2019-07-24 14:00:00,3008.41,2996.82,2998.77,3005.37,1799.0
2019-07-24 15:00:00,3010.68,3004.43,3005.37,3007.55,3600.0
2019-07-24 16:00:00,3007.53,3003.22,3007.53,3004.41,3600.0
2019-07-24 17:00:00,3010.53,3004.4,3004.41,3010.23,3600.0
2019-07-24 18:00:00,3010.56,3008.37,3010.24,3010.15,3600.0
2019-07-24 19:00:00,3015.17,3010.03,3010.14,3015.14,3600.0
2019-07-24 20:00:00,3019.53,3014.08,3015.07,3019.35,3600.0
2019-07-24 21:00:00,3019.59,3019.5,3019.59,3019.56,1201.0
2019-07-24 22:00:00,3019.56,3019.56,3019.56,3019.56,1.0
2019-07-25 14:00:00,3016.31,3003.41,3016.26,3005.95,1799.0
2019-07-25 15:00:00,3014.48,3005.12,3005.99,3012.32,3600.0
2019-07-25 16:00:00,3014.6,3003.87,3012.32,3006.02,3600.0
2019-07-25 17:00:00,3006.77,2997.24,3006.02,3001.4,3600.0
2019-07-25 18:00:00,3006.94,2998.46,3001.4,3002.55,3600.0
2019-07-25 19:00:00,3008.56,3001.25,3002.51,3002.82,3600.0
2019-07-25 20:00:00,3006.74,2999.45,3002.81,3003.6,3600.0
2019-07-25 21:00:00,3004.45,3003.67,3004.45,3003.67,1201.0
2019-07-25 22:00:00,3003.67,3003.67,3003.67,3003.67,1.0
2019-07-26 14:00:00,3019.57,3012.59,3013.25,3018.31,1799.0
2019-07-26 15:00:00,3019.31,3015.18,3018.39,3017.68,3600.0
2019-07-26 16:00:00,3023.46,3016.9,3017.72,3023.27,3600.0
2019-07-26 17:00:00,3023.93,3021.78,3023.27,3023.13,3600.0
2019-07-26 18:00:00,3024.52,3022.23,3023.13,3023.73,3600.0
2019-07-26 19:00:00,3026.64,3022.49,3023.72,3026.53,3600.0
2019-07-26 20:00:00,3027.98,3025.69,3026.55,3025.8,3600.0
2019-07-26 21:00:00,3025.88,3025.31,3025.31,3025.86,1201.0
2019-07-26 22:00:00,3025.86,3025.86,3025.86,3025.86,1.0
2019-07-29 14:00:00,3025.61,3016.78,3024.47,3017.09,1799.0
2019-07-29 15:00:00,3020.22,3014.3,3017.16,3018.61,3600.0
2019-07-29 16:00:00,3022.67,3017.72,3018.63,3021.86,3600.0
2019-07-29 17:00:00,3021.91,3017.93,3021.86,3021.9,3600.0
2019-07-29 18:00:00,3022.77,3020.5,3021.91,3020.56,3600.0
2019-07-29 19:00:00,3021.77,3019.11,3020.57,3021.22,3600.0
2019-07-29 20:00:00,3023.06,3019.1,3021.23,3020.95,3600.0
2019-07-29 21:00:00,3020.98,3020.78,3020.82,3020.97,1201.0
2019-07-29 22:00:00,3020.97,3020.97,3020.97,3020.97,1.0
2019-07-30 14:00:00,3010.8,3000.94,3007.66,3009.5,1799.0
2019-07-30 15:00:00,3012.48,3007.3,3009.51,3011.2,3600.0
2019-07-30 16:00:00,3014.59,3009.02,3011.2,3009.42,3600.0
2019-07-30 17:00:00,3013.29,3008.76,3009.44,3009.41,3600.0
2019-07-30 18:00:00,3012.85,3009.13,3009.42,3012.38,3600.0
2019-07-30 19:00:00,3017.19,3012.24,3012.38,3013.73,3600.0
2019-07-30 20:00:00,3014.86,3009.5,3013.72,3013.42,3600.0
2019-07-30 21:00:00,3013.41,3013.18,3013.41,3013.18,1202.0
2019-07-31 14:00:00,3016.71,3013.06,3016.22,3014.46,1799.0
2019-07-31 15:00:00,3015.1,3008.96,3014.49,3011.99,3600.0
2019-07-31 16:00:00,3017.4,3011.74,3012.02,3017.17,3600.0
2019-07-31 17:00:00,3017.34,3013.83,3017.2,3014.98,3600.0
2019-07-31 18:00:00,3016.24,3011.89,3014.97,3014.95,3600.0
2019-07-31 19:00:00,3014.91,2958.08,3014.91,2981.08,3600.0
2019-07-31 20:00:00,2997.9,2976.73,2981.15,2980.57,3600.0
2019-07-31 21:00:00,2980.38,2979.93,2979.93,2980.38,1201.0
2019-07-31 22:00:00,2980.38,2980.38,2980.38,2980.38,1.0
2019-08-01 14:00:00,2993.05,2980.32,2980.32,2991.88,1799.0
2019-08-01 15:00:00,3007.78,2989.01,2992.52,3007.55,3600.0
2019-08-01 16:00:00,3013.59,3005.18,3007.54,3009.36,3600.0
2019-08-01 17:00:00,3011.01,3006.16,3009.38,3008.85,3600.0
2019-08-01 18:00:00,3009.66,2957.4,3008.85,2970.01,3600.0
2019-08-01 19:00:00,2970.17,2945.23,2969.67,2956.56,3600.0
2019-08-01 20:00:00,2964.45,2949.53,2956.78,2953.38,3600.0
2019-08-01 21:00:00,2953.59,2953.53,2953.59,2953.56,1201.0
2019-08-01 22:00:00,2953.56,2953.56,2953.56,2953.56,1.0
2019-08-02 14:00:00,2945.5,2932.79,2943.9,2934.22,1799.0
2019-08-02 15:00:00,2937.68,2914.75,2934.27,2915.4,3600.0
2019-08-02 16:00:00,2929.0,2914.11,2915.34,2925.05,3600.0
2019-08-02 17:00:00,2933.61,2923.13,2925.06,2923.36,3600.0
2019-08-02 18:00:00,2923.67,2916.96,2923.38,2920.36,3600.0
2019-08-02 19:00:00,2930.96,2918.55,2920.27,2927.39,3600.0
2019-08-02 20:00:00,2944.01,2921.92,2927.42,2931.89,3600.0
2019-08-02 21:00:00,2932.29,2932.03,2932.29,2932.05,1201.0
2019-08-02 22:00:00,2932.05,2932.05,2932.05,2932.05,1.0
2019-08-05 14:00:00,2898.07,2871.85,2898.07,2877.91,1799.0
2019-08-05 15:00:00,2878.53,2862.09,2877.86,2868.73,3600.0
2019-08-05 16:00:00,2877.43,2865.48,2868.74,2865.79,3600.0
2019-08-05 17:00:00,2867.57,2846.96,2865.73,2847.63,3600.0
2019-08-05 18:00:00,2859.51,2845.72,2847.69,2845.85,3600.0
2019-08-05 19:00:00,2849.11,2830.77,2845.96,2832.53,3600.0
2019-08-05 20:00:00,2852.09,2822.12,2832.6,2844.06,3600.0
2019-08-05 21:00:00,2844.77,2844.5,2844.5,2844.74,1202.0
2019-08-06 14:00:00,2873.61,2861.18,2861.18,2866.0,1799.0
2019-08-06 15:00:00,2871.65,2852.12,2865.93,2861.42,3600.0
2019-08-06 16:00:00,2861.76,2847.42,2861.44,2859.75,3600.0
2019-08-06 17:00:00,2863.56,2852.9,2859.75,2855.45,3600.0
2019-08-06 18:00:00,2871.22,2855.47,2855.47,2870.38,3600.0
2019-08-06 19:00:00,2884.01,2864.63,2870.37,2874.5,3600.0
2019-08-06 20:00:00,2884.4,2872.15,2874.54,2881.1,3600.0
2019-08-06 21:00:00,2881.88,2881.76,2881.76,2881.77,1202.0
2019-08-07 14:00:00,2858.65,2825.71,2858.65,2838.76,1799.0
2019-08-07 15:00:00,2868.63,2834.15,2838.82,2866.32,3600.0
2019-08-07 16:00:00,2867.61,2850.3,2865.79,2853.61,3600.0
2019-08-07 17:00:00,2862.29,2846.84,2853.62,2862.23,3600.0
2019-08-07 18:00:00,2879.82,2861.34,2862.24,2872.11,3600.0
2019-08-07 19:00:00,2885.28,2867.81,2872.05,2885.21,3600.0
2019-08-07 20:00:00,2892.17,2877.09,2885.2,2883.65,3600.0
2019-08-07 21:00:00,2884.06,2883.98,2884.04,2883.98,1202.0
2019-08-08 14:00:00,2906.59,2894.47,2896.21,2905.04,1799.0
2019-08-08 15:00:00,2918.31,2905.11,2905.11,2916.85,3600.0
2019-08-08 16:00:00,2925.31,2912.77,2916.84,2924.76,3600.0
2019-08-08 17:00:00,2931.92,2923.76,2924.76,2931.89,3600.0
2019-08-08 18:00:00,2933.45,2926.1,2931.9,2930.2,3600.0
2019-08-08 19:00:00,2931.85,2925.31,2930.17,2930.0,3600.0
2019-08-08 20:00:00,2938.72,2927.19,2929.98,2938.4,3600.0
2019-08-08 21:00:00,2938.68,2938.09,2938.68,2938.09,1202.0
2019-08-09 14:00:00,2935.75,2921.67,2930.51,2923.65,1799.0
2019-08-09 15:00:00,2927.07,2908.25,2923.96,2917.09,3600.0
2019-08-09 16:00:00,2917.82,2900.15,2917.05,2902.45,3600.0
2019-08-09 17:00:00,2922.98,2900.59,2902.53,2913.99,3600.0
2019-08-09 18:00:00,2927.78,2913.74,2913.97,2922.99,3600.0
2019-08-09 19:00:00,2926.56,2920.44,2922.99,2922.4,3600.0
2019-08-09 20:00:00,2932.73,2917.67,2922.43,2918.24,3600.0
2019-08-09 21:00:00,2918.84,2918.65,2918.79,2918.65,1201.0
2019-08-09 22:00:00,2918.65,2918.65,2918.65,2918.65,1.0
2019-08-12 14:00:00,2907.07,2894.0,2907.07,2896.41,1799.0
2019-08-12 15:00:00,2907.58,2893.56,2896.38,2900.93,3600.0
2019-08-12 16:00:00,2900.94,2888.89,2900.94,2897.73,3600.0
2019-08-12 17:00:00,2902.55,2893.13,2897.75,2895.24,3600.0
2019-08-12 18:00:00,2896.17,2886.24,2895.27,2887.68,3600.0
2019-08-12 19:00:00,2889.93,2873.14,2887.7,2875.81,3600.0
2019-08-12 20:00:00,2883.13,2875.5,2875.87,2882.35,3600.0
2019-08-12 21:00:00,2882.7,2882.23,2882.23,2882.7,1201.0
2019-08-12 22:00:00,2883.09,2883.09,2883.09,2883.09,1.0
2019-08-13 14:00:00,2934.4,2877.05,2880.72,2932.92,1799.0
2019-08-13 15:00:00,2943.31,2922.51,2932.6,2925.83,3600.0
2019-08-13 16:00:00,2931.77,2917.44,2925.76,2931.09,3600.0
2019-08-13 17:00:00,2936.62,2926.46,2931.11,2928.83,3600.0
2019-08-13 18:00:00,2933.74,2923.15,2928.85,2928.8,3600.0
2019-08-13 19:00:00,2935.32,2928.16,2928.8,2931.42,3600.0
2019-08-13 20:00:00,2932.37,2923.54,2931.4,2926.42,3600.0
2019-08-13 21:00:00,2926.55,2917.02,2926.55,2926.32,1201.0
2019-08-13 22:00:00,2926.32,2926.32,2926.32,2926.32,1.0
2019-08-14 14:00:00,2894.15,2875.86,2894.15,2885.08,1799.0
2019-08-14 15:00:00,2884.87,2867.58,2884.87,2867.73,3600.0
2019-08-14 16:00:00,2868.87,2855.83,2867.68,2858.76,3600.0
2019-08-14 17:00:00,2858.84,2843.95,2858.73,2845.39,3600.0
2019-08-14 18:00:00,2860.88,2841.53,2845.39,2856.64,3600.0
2019-08-14 19:00:00,2858.32,2841.92,2856.65,2847.52,3600.0
2019-08-14 20:00:00,2856.96,2839.64,2847.31,2840.06,3600.0
2019-08-14 21:00:00,2840.6,2840.45,2840.47,2840.6,1202.0
2019-08-15 14:00:00,2854.39,2835.05,2846.2,2853.02,1799.0
2019-08-15 15:00:00,2856.67,2842.89,2852.95,2847.31,3600.0
2019-08-15 16:00:00,2850.12,2834.96,2847.32,2849.99,3600.0
2019-08-15 17:00:00,2855.28,2843.93,2850.02,2846.41,3600.0
2019-08-15 18:00:00,2850.88,2825.52,2846.41,2827.83,3600.0
2019-08-15 19:00:00,2843.95,2825.51,2827.77,2842.8,3600.0
2019-08-15 20:00:00,2854.97,2842.66,2842.66,2847.21,3600.0
2019-08-15 21:00:00,2847.7,2847.58,2847.58,2847.6,1202.0
2019-08-16 14:00:00,2874.65,2864.74,2864.74,2870.13,1799.0
2019-08-16 15:00:00,2890.28,2868.89,2869.87,2890.28,3600.0
2019-08-16 16:00:00,2891.24,2882.9,2890.27,2887.39,3600.0
2019-08-16 17:00:00,2888.81,2882.6,2887.38,2887.18,3600.0
2019-08-16 18:00:00,2891.49,2887.23,2887.23,2889.44,3600.0
2019-08-16 19:00:00,2889.63,2884.5,2889.44,2887.12,3600.0
2019-08-16 20:00:00,2893.63,2884.67,2887.11,2888.58,3600.0
2019-08-16 21:00:00,2888.87,2888.66,2888.66,2888.68,1202.0
2019-08-19 14:00:00,2925.28,2913.48,2913.48,2920.66,1799.0
2019-08-19 15:00:00,2922.72,2914.88,2920.67,2921.26,3600.0
2019-08-19 16:00:00,2927.16,2921.28,2921.28,2924.28,3600.0
2019-08-19 17:00:00,2927.21,2922.11,2924.21,2926.94,3600.0
2019-08-19 18:00:00,2931.0,2926.59,2926.96,2926.94,3600.0
2019-08-19 19:00:00,2928.83,2924.52,2926.94,2926.45,3600.0
2019-08-19 20:00:00,2929.37,2922.93,2926.49,2922.93,3600.0
2019-08-19 21:00:00,2923.65,2923.45,2923.48,2923.65,1201.0
2019-08-19 22:00:00,2923.65,2923.65,2923.65,2923.65,1.0
2019-08-20 14:00:00,2919.44,2904.38,2919.01,2907.71,1799.0
2019-08-20 15:00:00,2918.76,2905.64,2907.79,2918.51,3600.0
2019-08-20 16:00:00,2923.63,2914.2,2918.52,2915.51,3600.0
2019-08-20 17:00:00,2919.94,2914.47,2915.57,2918.19,3600.0
2019-08-20 18:00:00,2918.81,2909.02,2918.2,2912.72,3600.0
2019-08-20 19:00:00,2912.96,2904.24,2912.72,2908.87,3600.0
2019-08-20 20:00:00,2909.75,2899.6,2908.82,2901.35,3600.0
2019-08-20 21:00:00,2900.89,2900.51,2900.89,2900.51,1202.0
2019-08-21 14:00:00,2928.73,2921.96,2922.04,2925.68,1799.0
2019-08-21 15:00:00,2926.61,2920.28,2925.81,2923.51,3600.0
2019-08-21 16:00:00,2928.45,2920.9,2923.39,2927.38,3600.0
2019-08-21 17:00:00,2927.72,2924.07,2927.39,2926.09,3600.0
2019-08-21 18:00:00,2926.97,2923.43,2926.09,2923.46,3600.0
2019-08-21 19:00:00,2926.57,2917.91,2923.44,2919.93,3600.0
2019-08-21 20:00:00,2925.2,2918.82,2919.95,2924.59,3600.0
2019-08-21 21:00:00,2924.46,2924.39,2924.46,2924.43,1201.0
2019-08-21 22:00:00,2924.43,2924.43,2924.43,2924.43,1.0
2019-08-22 14:00:00,2939.08,2930.94,2930.94,2934.48,1799.0
2019-08-22 15:00:00,2934.64,2904.51,2934.52,2905.55,3600.0
2019-08-22 16:00:00,2918.63,2905.59,2905.59,2915.11,3600.0
2019-08-22 17:00:00,2923.34,2914.77,2915.12,2920.51,3600.0
2019-08-22 18:00:00,2928.16,2920.39,2920.48,2926.23,3600.0
2019-08-22 19:00:00,2929.53,2923.04,2926.21,2928.7,3600.0
2019-08-22 20:00:00,2932.35,2921.91,2928.69,2922.56,3600.0
2019-08-22 21:00:00,2923.22,2922.95,2923.21,2922.95,1201.0
2019-08-22 22:00:00,2922.95,2922.95,2922.95,2922.95,1.0
2019-08-23 14:00:00,2912.09,2901.7,2911.07,2909.4,1799.0
2019-08-23 15:00:00,2927.01,2905.22,2909.49,2917.68,3600.0
2019-08-23 16:00:00,2919.58,2866.88,2917.95,2867.33,3600.0
2019-08-23 17:00:00,2876.49,2864.48,2867.33,2868.21,3600.0
2019-08-23 18:00:00,2869.52,2857.95,2868.22,2865.92,3600.0
2019-08-23 19:00:00,2866.07,2853.92,2866.04,2859.19,3600.0
2019-08-23 20:00:00,2862.65,2834.97,2859.14,2848.45,3600.0
2019-08-23 21:00:00,2847.97,2847.11,2847.97,2847.11,1201.0
2019-08-23 22:00:00,2847.11,2847.11,2847.11,2847.11,1.0
2019-08-26 14:00:00,2875.89,2862.5,2866.7,2868.62,1799.0
2019-08-26 15:00:00,2869.36,2856.0,2868.58,2863.85,3600.0
2019-08-26 16:00:00,2873.8,2862.92,2863.84,2868.63,3600.0
2019-08-26 17:00:00,2878.52,2867.77,2868.63,2874.5,3600.0
2019-08-26 18:00:00,2877.79,2869.58,2874.5,2870.89,3600.0
2019-08-26 19:00:00,2871.21,2864.41,2870.9,2868.82,3600.0
2019-08-26 20:00:00,2878.86,2866.84,2868.91,2878.86,3600.0
2019-08-26 21:00:00,2879.27,2878.38,2879.27,2878.38,1202.0
2019-08-27 14:00:00,2898.79,2890.77,2893.14,2893.01,1799.0
2019-08-27 15:00:00,2894.5,2883.16,2892.83,2883.26,3600.0
2019-08-27 16:00:00,2885.86,2873.31,2883.28,2874.36,3600.0
2019-08-27 17:00:00,2876.37,2861.15,2874.31,2862.31,3600.0
2019-08-27 18:00:00,2875.9,2860.59,2862.34,2874.12,3600.0
2019-08-27 19:00:00,2877.1,2867.41,2874.11,2875.81,3600.0
2019-08-27 20:00:00,2881.28,2867.81,2875.84,2869.01,3600.0
2019-08-27 21:00:00,2869.16,2868.67,2868.67,2869.16,1202.0
2019-08-28 14:00:00,2871.1,2853.05,2861.28,2870.65,1799.0
2019-08-28 15:00:00,2881.22,2869.05,2870.68,2878.87,3600.0
2019-08-28 16:00:00,2887.63,2875.52,2878.86,2884.67,3600.0
2019-08-28 17:00:00,2886.96,2881.61,2884.67,2886.71,3600.0
2019-08-28 18:00:00,2886.82,2879.91,2886.72,2884.45,3600.0
2019-08-28 19:00:00,2889.4,2883.62,2884.47,2888.98,3600.0
2019-08-28 20:00:00,2890.03,2882.7,2888.97,2887.94,3600.0
2019-08-28 21:00:00,2887.98,2887.92,2887.92,2887.94,1201.0
2019-08-28 22:00:00,2887.94,2887.94,2887.94,2887.94,1.0
2019-08-29 14:00:00,2924.83,2910.37,2910.37,2922.35,1799.0
2019-08-29 15:00:00,2922.65,2905.67,2922.35,2916.83,3600.0
2019-08-29 16:00:00,2926.23,2915.25,2916.76,2925.07,3600.0
2019-08-29 17:00:00,2928.18,2922.82,2924.5,2926.54,3600.0
2019-08-29 18:00:00,2929.53,2924.32,2926.51,2928.28,3600.0
2019-08-29 19:00:00,2930.5,2925.45,2928.35,2925.97,3600.0
2019-08-29 20:00:00,2927.37,2921.71,2926.06,2924.42,3600.0
2019-08-29 21:00:00,2924.61,2924.54,2924.61,2924.58,1201.0
2019-08-29 22:00:00,2924.58,2924.58,2924.58,2924.58,1.0
2019-08-30 14:00:00,2940.43,2933.78,2937.09,2935.34,1799.0
2019-08-30 15:00:00,2940.31,2929.81,2935.43,2929.81,3600.0
2019-08-30 16:00:00,2930.31,2913.32,2929.71,2922.51,3600.0
2019-08-30 17:00:00,2928.52,2920.72,2922.59,2927.4,3600.0
2019-08-30 18:00:00,2928.26,2920.83,2927.39,2922.32,3600.0
2019-08-30 19:00:00,2926.44,2919.08,2922.31,2920.34,3600.0
2019-08-30 20:00:00,2929.56,2916.21,2920.35,2925.03,3600.0
2019-08-30 21:00:00,2926.46,2924.14,2924.14,2926.46,1201.0
2019-08-30 22:00:00,2926.46,2926.46,2926.46,2926.46,1.0
2019-09-03 14:00:00,2914.39,2902.15,2909.01,2911.95,1799.0
2019-09-03 15:00:00,2912.1,2891.85,2912.1,2906.71,3600.0
2019-09-03 16:00:00,2908.84,2896.89,2906.82,2905.03,3600.0
2019-09-03 17:00:00,2906.7,2900.84,2905.04,2901.61,3600.0
2019-09-03 18:00:00,2903.81,2894.93,2901.6,2896.38,3600.0
2019-09-03 19:00:00,2901.26,2896.11,2896.38,2900.38,3600.0
2019-09-03 20:00:00,2908.93,2898.83,2900.38,2906.64,3600.0
2019-09-03 21:00:00,2906.41,2906.26,2906.41,2906.27,1202.0
2019-09-04 14:00:00,2932.27,2924.67,2924.67,2928.11,1799.0
2019-09-04 15:00:00,2929.72,2921.86,2928.15,2927.15,3600.0
2019-09-04 16:00:00,2933.61,2925.58,2927.16,2933.18,3600.0
2019-09-04 17:00:00,2934.39,2930.74,2933.18,2933.78,3600.0
2019-09-04 18:00:00,2934.51,2929.96,2933.78,2930.45,3600.0
2019-09-04 19:00:00,2935.09,2929.12,2930.45,2934.19,3600.0
2019-09-04 20:00:00,2938.84,2934.18,2934.18,2937.61,3600.0
2019-09-04 21:00:00,2937.97,2937.76,2937.97,2937.78,1202.0
2019-09-05 14:00:00,2975.24,2960.6,2960.6,2973.35,1799.0
2019-09-05 15:00:00,2985.86,2973.37,2973.37,2978.13,3600.0
2019-09-05 16:00:00,2981.36,2975.4,2978.13,2976.75,3600.0
2019-09-05 17:00:00,2978.98,2973.97,2976.71,2976.18,3600.0
2019-09-05 18:00:00,2977.51,2972.3,2976.21,2975.07,3600.0
2019-09-05 19:00:00,2977.73,2973.44,2975.1,2977.4,3600.0
2019-09-05 20:00:00,2980.64,2974.77,2977.44,2975.62,3600.0
2019-09-05 21:00:00,2976.0,2975.94,2975.94,2976.0,1201.0
2019-09-05 22:00:00,2976.0,2976.0,2976.0,2976.0,1.0
2019-09-06 14:00:00,2980.33,2972.51,2980.33,2977.11,1799.0
2019-09-06 15:00:00,2983.69,2975.37,2977.13,2981.63,3600.0
2019-09-06 16:00:00,2982.69,2979.12,2981.68,2979.89,3600.0
2019-09-06 17:00:00,2981.92,2975.71,2979.89,2979.67,3600.0
2019-09-06 18:00:00,2985.03,2979.49,2979.75,2983.78,3600.0
2019-09-06 19:00:00,2984.07,2981.02,2983.82,2981.52,3600.0
2019-09-06 20:00:00,2984.84,2976.54,2981.54,2979.43,3600.0
2019-09-06 21:00:00,2978.83,2978.71,2978.83,2978.71,1202.0
2019-09-09 14:00:00,2989.43,2980.08,2988.43,2980.26,1799.0
2019-09-09 15:00:00,2986.13,2980.02,2980.35,2985.65,3600.0
2019-09-09 16:00:00,2986.31,2981.6,2985.7,2982.39,3600.0
2019-09-09 17:00:00,2982.92,2969.39,2982.41,2976.57,3600.0
2019-09-09 18:00:00,2977.17,2971.34,2976.55,2975.24,3600.0
2019-09-09 19:00:00,2976.28,2971.57,2975.25,2973.44,3600.0
2019-09-09 20:00:00,2979.65,2972.33,2973.4,2978.71,3600.0
2019-09-09 21:00:00,2978.67,2978.41,2978.67,2978.43,1202.0
2019-09-10 14:00:00,2971.64,2957.35,2971.01,2960.11,1799.0
2019-09-10 15:00:00,2965.05,2957.01,2960.09,2959.66,3600.0
